541504,1
542580,1
543142,1
600295,1
978291,1
997414,1
997722,1
998425,1
999539,1
1000397,1
1000493,1
1000557,1
1001088,1
1001542,1
1003411,1
1005049,1
1005741,1
1005862,1
1006112,1
1006163,1
1006585,1
1006605,1
1006784,1
1006886,1
1006951,1
1006988,1
1007001,1
1007008,1
1007079,1
1007085,1
1007180,1
1007200,1
1007207,1
1007213,1
1007232,1
1007244,1
1007270,1
1007277,1
1007328,1
1007354,1
1007398,1
1007405,1
1007443,1
1007635,1
1007655,1
1007673,1
1007680,1
1007700,1
1007764,1
1007776,1
1007865,1
1007872,1
1007885,1
1007911,1
1007994,1
1008000,1
1008051,1
1008071,1
1008122,1
1008192,1
1008198,1
1008224,1
1008250,1
1008288,1
1008307,1
1008346,1
1008352,1
1008454,1
1008602,1
1008615,1
1008621,1
1008628,1
1008659,1
1008717,1
1008736,1
1008820,1
1008825,1
1008953,1
1008960,1
1008973,1
1008979,1
1009005,1
1009011,1
1009037,1
1009044,1
1009094,1
1009113,1
1009146,1
1009447,1
1009568,1
1009587,1
1009619,1
1009651,1
1009677,1
1009773,1
1009952,1
1010073,1
1010157,1
1010579,1
1010771,1
1010816,1
1010828,1
1010944,1
1011571,1
1012057,1
1013120,1
1013684,1
1014118,1
1014138,1
1015053,1
1015213,1
1015315,1
1015808,1
1016301,1
1016410,1
1016762,1
1017299,1
1018023,1
1018617,1
1021766,1
1023475,1
1027392,1
1028800,1
1029754,1
1036538,1
1037811,1
1039821,1
1041312,1
1047385,1
1047795,1
1052973,1
1053658,1
1059283,1
1062119,1
1063674,1
1067731,1
1084749,1
1088185,1
1093888,1
1104742,1
1114688,1
1116205,1
1121479,1
1123527,1
1135008,1
1147527,1
1152601,1
1168378,1
1170426,1
1171885,1
1174560,1
1176109,1
1178483,1
1191379,1
1191866,1
1194010,1
1194969,1
1207808,1
1223097,1
1224595,1
1225152,1
1231622,1
1240582,1
1309120,1
1498912,1
1734317,1
1751514,1
